StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Male,Q3_Browser,Q3_Version,Q3_Operating System,Q3_Resolution,Household_Income,English_as_primary,Primary_Language_Non_English,Other_Language_Spoken,Other_Language_Spoken(non_english_primary),Drink_Frequency,Cab_Preference,Purchase_Frequency,Track,US_Origin,French_Purchasing_Page,German_Purchasing_Page,Long_Description,Guess_the_Cost,Comment,Purchase_50,Purchase_35,Purchase_20,MTurkCode
8/1/18 15:09,8/1/18 15:10,0,73.31.56.72,100,71,1,8/1/18 15:10,R_2P1qEWLzZSDKumJ,,,,,37.29420471,-81.18319702,anonymous,EN,2,Firefox,57,Windows NT 10.0,1440x960,2,1,,3,,3,2,4,English_English_long,1,0,0,1,25,positive ,0,0,1,78206213
8/1/18 15:07,8/1/18 15:10,0,73.142.22.16,100,144,1,8/1/18 15:10,R_bJaY6JQabv01HfX,,,,,41.87409973,-70.75509644,anonymous,EN,2,Firefox,61,Windows NT 10.0,1536x864,4,1,,3,,3,1,3,English_English_short,1,0,0,0,18,"I think this would be an enjoyable, pleasant-tasting wine. I think it could be savored alone or with a meal.",0,0,1,78060707
8/1/18 15:18,8/1/18 15:19,0,190.124.31.71,100,86,1,8/1/18 15:19,R_25HOfQFxjsOJH2n,,,,,9.983306885,-72.03330231,anonymous,EN,2,Chrome,68.0.3440.75,Windows NT 6.1,1440x900,4,1,,3,,2,1,2,English_French_long,1,1,0,1,50,very nice,1,1,1,79318238
8/1/18 15:18,8/1/18 15:22,0,24.192.142.239,100,232,1,8/1/18 15:22,R_3fZQjhbF9eiJSVU,,,,,42.47360229,-82.99680328,anonymous,EN,2,Chrome,67.0.3396.87,Android 7.0,360x640,4,1,,3,,4,2,4,English_English_long,1,0,0,1,20,It sounds like it would be really good. It's a winner and has high reviews. I would buy it.,0,0,1,62052945
8/1/18 15:35,8/1/18 15:36,0,103.219.60.169,100,114,1,8/1/18 15:36,R_31FdEPYmgWKG7pb,,,,,15.86669922,74.5,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,1,1,,3,,2,1,3,French_German_short,0,0,1,0,40,Bottle and label on the bottle looks great.,1,1,1,30634286
8/1/18 15:37,8/1/18 15:39,0,108.44.162.71,100,130,1,8/1/18 15:39,R_9RG29i9Tg7fC8oh,,,,,38.2723999,-77.59320068,anonymous,EN,2,Chrome,67.0.3396.99,CrOS x86_64 10575.58.0,1366x768,1,1,,3,,3,1,3,English_German_long,1,0,1,1,50,"expensive
professional seal
International brand",0,0,1,28376917
8/1/18 15:38,8/1/18 15:39,0,70.186.132.186,100,81,1,8/1/18 15:39,R_3m9LBWTL3kpETrf,,,,,33.44839478,-112.0739975,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,2,1,,3,,1,1,2,English_French_long,1,1,0,1,45,Dry red wine with full body flavor,0,0,1,6981599
8/1/18 15:52,8/1/18 15:54,0,208.80.170.89,100,130,1,8/1/18 15:54,R_12gMV2zGbRROcOn,,,,,27.46150208,-97.84369659,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,3,1,,3,,4,1,4,French_English_short,0,0,0,0,20,"The label looks fairly bland, it's difficult to believe it's the ""top wine of the year"".",0,1,1,55625690
8/1/18 15:54,8/1/18 15:56,0,186.167.245.68,100,154,1,8/1/18 15:56,R_2wuIbHnUYrHTgFi,,,,,10.5,-66.91670227,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1280x800,3,1,,3,,4,1,4,French_French_long,0,1,0,1,15,"
I stood up for great value",0,0,1,93557644
8/1/18 16:00,8/1/18 16:01,0,65.34.128.117,100,55,1,8/1/18 16:01,R_3qVbWgL1kkrhtz4,,,,,25.52250671,-80.3852005,anonymous,EN,2,Chrome,67.0.3396.99,Macintosh,1366x768,3,1,,2,,1,1,1,French_French_short,0,1,0,0,30,delish,1,1,1,25256620
8/1/18 16:01,8/1/18 16:04,0,156.34.232.64,100,157,1,8/1/18 16:04,R_214J3jc1t5kMbpN,,,,,46.21980286,-64.54109955,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,738x415,3,1,,1,,2,1,3,French_English_long,0,0,0,1,22,looks ok but not very expensive,0,1,1,51736905
8/1/18 16:11,8/1/18 16:12,0,99.117.173.136,100,75,1,8/1/18 16:12,R_3hARoptxipNGmfB,,,,,42.11300659,-87.98069763,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,2,1,,3,,2,1,3,French_German_long,0,0,1,1,14.99,"My impression is that it is a solid, middle-of-the-road kind of wine from a small company.",0,0,0,28063442
8/1/18 16:19,8/1/18 16:20,0,74.197.74.227,100,50,1,8/1/18 16:20,R_2PBSKm7DE73Ye56,,,,,31.26669312,-100.4243011,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1536x864,1,1,,3,,3,2,4,English_German_short,1,0,1,0,15,Fancy labeling,0,0,0,29396508
8/1/18 16:08,8/1/18 16:20,0,190.124.31.58,100,702,1,8/1/18 16:20,R_yjzCTnp4SHl860p,,,,,9.983306885,-72.03330231,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1360x768,5,1,,1,,2,1,2,English_English_short,1,0,0,0,50,"grape of intense color, small berries and thick skins that produces elegant, rich and sensual wines. The Cabernet Sauvignon is characterized by its dense and aristocratic tannins, its intense color, its complex fruity aromas and its elegant structure.",1,1,1,37197399
8/1/18 16:23,8/1/18 16:25,0,172.56.29.188,100,141,1,8/1/18 16:25,R_USZzsIWoDAC3xq9,,,,,39.93589783,-75.15339661,anonymous,EN,2,Chrome,67.0.3396.87,Android 7.1.1,360x640,4,1,,"1,2",,3,1,4,English_French_short,1,1,0,0,40,"It looks like a standard, middle of the road choice to bring to a dinner",1,1,1,43488301
8/1/18 16:27,8/1/18 16:29,0,72.239.174.124,100,85,1,8/1/18 16:29,R_12Eb1lPxwortKyV,,,,,28.66160583,-81.31199646,anonymous,EN,1,Safari,11.1.1,Macintosh,1366x768,2,1,,3,,2,1,3,English_French_short,1,1,0,0,30,The description leaves much to be desired. I would likely not purchase.,0,1,1,99532306
8/1/18 16:33,8/1/18 16:36,0,107.218.24.144,100,174,1,8/1/18 16:36,R_2zhGov609Mq4kwN,,,,,35.80589294,-78.79969788,anonymous,EN,2,Chrome,49.0.2623.112,Windows NT 5.1,1680x1050,3,1,,3,,3,1,3,English_French_long,1,1,0,1,15,"It looks good, although I can't quite translate the description. I do prefer white wine. ",0,0,1,74070519
8/1/18 16:35,8/1/18 16:36,0,24.102.65.165,100,65,1,8/1/18 16:36,R_3Du9wY287zOh3jF,,,,,40.74339294,-73.91889954,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1280x720,6,1,,3,,4,2,4,French_French_short,0,1,0,0,25,It's well reviewed. It's probably relatively good and enjoyable. If I bought it for a group outing I would expect the majority of my friends would enjoy it.,0,1,1,93097034
8/1/18 16:58,8/1/18 16:59,0,73.171.243.54,100,45,1,8/1/18 16:59,R_2PBV9dC6qqzAQx4,,,,,30.27929688,-81.58509827,anonymous,EN,2,Chrome,67.0.3396.87,Android 8.1.0,1280x900,2,1,,3,,2,1,3,French_English_long,0,0,0,1,30,it is nice,0,1,1,51737569
8/1/18 17:15,8/1/18 17:15,0,67.182.21.120,100,56,1,8/1/18 17:15,R_revwKUcjCBWOZkB,,,,,38.53700256,-121.6631012,anonymous,EN,1,Firefox,57,Windows NT 10.0,2560x1080,4,1,,3,,2,1,3,French_German_short,0,0,1,0,40,Good solid choice,0,1,1,25611113
8/1/18 17:22,8/1/18 17:25,0,174.100.38.84,100,126,1,8/1/18 17:25,R_2rOt1gPCi5bCZpH,,,,,41.47489929,-81.73880005,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,4,1,,3,,4,2,5,French_French_long,0,1,0,1,30,it seems like a decent wine,0,1,1,62218291
8/1/18 17:49,8/1/18 17:51,0,71.85.14.254,100,100,1,8/1/18 17:51,R_3rGw4cQtkODFiQA,,,,,34.80039978,-82.32209778,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,3,1,,3,,4,1,2,French_English_short,0,0,0,0,25,It appears to have good reviews and clean aesthetics.,0,0,1,76526974
8/1/18 17:53,8/1/18 18:03,0,47.134.169.79,100,577,1,8/1/18 18:03,R_sOrh3CoWrnySEqB,,,,,34.84599304,-82.40119934,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,4,1,,3,,2,1,3,English_English_short,1,0,0,0,5,"I really like the taste of it. My sister brought me a bottle last  month, ",1,1,1,28914240
8/1/18 18:01,8/1/18 18:05,0,71.204.248.245,100,209,1,8/1/18 18:05,R_2rG6IOMWcJFCZ2A,,,,,32.98779297,-80.00569916,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1680x1050,4,1,,3,,3,2,2,English_German_short,1,0,1,0,25,"It's a plain bottle with an unappealing label. The name is good, especially for a German market I think.",0,1,1,92899096
8/1/18 18:06,8/1/18 18:07,0,99.90.202.111,100,82,1,8/1/18 18:07,R_1DUUbozPg48iMsd,,,,,42.65989685,-83.123703,anonymous,EN,2,Safari,11.1.1,Macintosh,1280x800,1,1,,3,,2,1,2,English_German_long,1,0,1,1,12,"Looks good, would definitely try",0,0,0,28352900
8/1/18 18:06,8/1/18 18:07,0,45.29.214.25,100,69,1,8/1/18 18:07,R_BymYFX7QSRcbS9j,,,,,34.06159973,-118.0818024,anonymous,EN,2,MSIE,11,Windows NT 6.1,1896x1067,4,1,,3,,5,,5,French_German_long,0,0,1,1,15.99,The impression seems average and does not seem too appealing.,0,0,0,52232428
8/1/18 18:10,8/1/18 18:11,0,208.54.44.191,100,76,1,8/1/18 18:11,R_1o7k33E84EyNXg8,,,,,35.22709656,-80.8431015,anonymous,EN,2,Chrome,67.0.3396.87,Android 8.0.0,360x720,4,1,,3,,3,2,3,French_German_short,0,0,1,0,15,"Basic, mid range.",0,0,1,50561413
8/1/18 18:11,8/1/18 18:12,0,172.0.119.45,100,68,1,8/1/18 18:12,R_yWQk4fdAlWWsPQZ,,,,,26.14889526,-80.1257019,anonymous,EN,2,Chrome,67.0.3396.99,Macintosh,1440x900,4,1,,3,,4,2,4,English_German_long,1,0,1,1,14,"Nice, great looking label",0,0,0,44291761
8/1/18 18:10,8/1/18 18:12,0,171.60.195.59,100,162,1,8/1/18 18:12,R_xcvhAIEscctQMgh,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1280x1024,3,1,,3,,2,1,2,French_French_short,0,1,0,0,25,Nice red wine make fresh and glow skin,1,1,1,57169193
8/1/18 18:10,8/1/18 18:13,0,96.252.59.211,100,159,1,8/1/18 18:13,R_5paBKsl7wHViAYF,,,,,41.96560669,-71.32569885,anonymous,EN,2,Safari iPad,10,iPad,768x1024,4,1,,3,,3,1,3,English_English_long,1,0,0,1,25,It sounds delicious and it has great rating by reviewers.,0,0,1,34250903
8/1/18 18:37,8/1/18 18:39,0,47.35.41.66,100,110,1,8/1/18 18:39,R_1InL6edEmjtviu9,,,,,35.96780396,-118.919899,anonymous,EN,2,Safari,11.1,Macintosh,1280x800,2,1,,3,,3,2,3,French_English_short,0,0,0,0,30,I love the simplicity of the design that went into the labeling of the wine.,0,1,1,6391513
8/1/18 18:41,8/1/18 18:42,0,73.137.4.123,100,64,1,8/1/18 18:42,R_Z4bv20UQjWx18Mp,,,,,33.70710754,-84.38230133,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1280x720,3,1,,2,,3,2,3,English_English_short,1,0,0,0,20,seems simple,0,0,1,74355686
8/1/18 18:52,8/1/18 18:54,0,68.108.180.101,100,77,1,8/1/18 18:54,R_1kT6aPH31ml8hXO,,,,,36.03970337,-114.9819031,anonymous,EN,1,Chrome,67.0.3396.99,Macintosh,1280x800,1,1,,3,,2,1,3,English_English_long,1,0,0,1,80,Something i may enjoy.,1,1,1,69793945
8/1/18 18:54,8/1/18 18:56,0,108.35.33.86,100,111,1,8/1/18 18:56,R_aVjtME8A9nn9q1P,,,,,40.96580505,-73.95850372,anonymous,EN,1,Firefox,61,Macintosh,1440x900,4,1,,3,,4,2,4,English_German_short,1,0,1,0,20,"It seems like a fine, US produced budget wine. I don't think it's something I'd necessarily give as a gift, but bringing it along to a BBQ or dinner party seems appropriate.",0,0,1,54225682
8/1/18 19:00,8/1/18 19:03,0,174.209.27.193,100,181,1,8/1/18 19:03,R_2Ym421CUbXRIbHj,,,,,39.84739685,-104.9459,anonymous,EN,2,Chrome,67.0.3396.87,Android 8.0.0,1024x768,3,1,,2,,3,1,3,English_French_short,1,1,0,0,35,"Nice label, description makes me assume it is a good and popular wine.",1,1,1,34313306
8/1/18 19:06,8/1/18 19:08,0,70.114.5.12,100,129,1,8/1/18 19:08,R_ZwPiSAxcMwKZBV7,,,,,29.70440674,-98.07420349,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,2,1,,3,,3,2,3,French_French_long,0,1,0,1,10.99,this wine looks tasty. not overpowering or over compensating with pictures ,0,0,1,16890867
8/1/18 19:18,8/1/18 19:22,0,73.75.247.228,100,281,1,8/1/18 19:22,R_szg9oB9yB8zsXbX,,,,,41.60450745,-87.99559784,anonymous,EN,2,MSIE,11,Windows NT 6.3,1242x698,2,1,,3,,1,1,2,English_French_long,1,1,0,1,15,I like the bitter flavor and alcohol content and it's RED!,0,0,1,124664
8/1/18 19:54,8/1/18 19:56,0,199.242.168.245,100,159,1,8/1/18 19:56,R_3C0iGZqaupMt5jX,,,,,39.06669617,-94.56690216,anonymous,EN,1,Chrome,68.0.3440.70,Android 8.0.0,360x640,4,1,,3,,5,,5,French_English_long,0,0,0,1,30,"It seems classy. I'm not a wine drinker, but this seems like a mid to high level bottle.",1,1,1,23232035
8/1/18 20:07,8/1/18 20:08,0,187.79.217.88,100,78,1,8/1/18 20:08,R_9AFUd3XN2KFCCK5,,,,,-3.715805054,-38.53089905,anonymous,EN,1,Chrome,68.0.3440.70,Android 6.0.1,360x640,5,1,,3,,2,1,2,French_German_long,0,0,1,1,45,It seems like a nice bottle of wine,1,1,1,14567834
8/1/18 20:07,8/1/18 20:09,0,68.14.21.15,100,123,1,8/1/18 20:09,R_2DYp3OfGz4Y9CzD,,,,,41.68559265,-72.73120117,anonymous,EN,2,Firefox,61,Windows NT 10.0,1368x912,6,1,,3,,5,,5,French_English_long,0,0,0,1,45,It is a sophisticated wine that is made for people who are higher up in the economic ladder. It may be a wine used at cocktail parties or fancy dinner parties.,0,1,1,52603659
8/1/18 20:10,8/1/18 20:12,0,207.255.153.247,100,81,1,8/1/18 20:12,R_21HvYLTnXlGIb3i,,,,,41.05589294,-78.41290283,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,4,1,,3,,3,2,3,English_French_short,1,1,0,0,20,I like the clean look of the label,0,0,1,94389721
8/1/18 20:25,8/1/18 20:26,0,216.118.136.157,100,110,1,8/1/18 20:26,R_QcOHBqjemoYRgPL,,,,,46.19700623,-59.95700073,anonymous,EN,2,Chrome,50.0.2632.0,Windows NT 6.3,1366x768,1,1,,3,,3,2,3,French_English_short,0,0,0,0,62,Looks like its for old people that want the aged wine.,0,0,0,82483374
8/1/18 20:24,8/1/18 20:27,0,72.172.218.24,100,156,1,8/1/18 20:27,R_a5jXtoonx1MSHrX,,,,,37.92649841,-91.77909851,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1536x864,3,1,,3,,3,2,3,French_German_short,0,0,1,0,13,The wine seems to be in a modern decor bottle and label.  It has a remarkable rating for such a new year.  It is not my favorite due to the dryness.,0,0,1,68951027
8/1/18 20:29,8/1/18 20:31,0,68.102.221.8,100,125,1,8/1/18 20:31,R_1hETs2ylSLgzFdm,,,,,39.03799438,-95.72779846,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,5,1,,2,,3,2,3,English_German_long,1,0,1,1,45,It looks like a wine I would appreciate. ,1,1,1,90983434
8/1/18 20:37,8/1/18 20:39,0,76.186.124.230,100,109,1,8/1/18 20:39,R_3fYILr5lTDiwcGl,,,,,33.03469849,-96.81340027,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1280x720,5,2,telungu,,1,3,1,3,English_French_long,1,1,0,1,17,its 8 year old,0,1,1,78310362
8/1/18 20:40,8/1/18 20:46,0,74.78.227.185,100,364,1,8/1/18 20:46,R_11aPQs42dBdKjhI,,,,,43.98060608,-75.55439758,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,4,1,,3,,2,1,2,English_German_short,1,0,1,0,25,"I like that the label is simple and does not have unnecessary graphics. In my experience better quality wines seem to have more minimalist labels. I am guessing the 92/100 is a tasting score or some other type of rating. Whenever I purchase wine, it is nice to see tasting scores or ratings. ",0,1,1,19350475
8/1/18 20:54,8/1/18 20:58,0,75.121.30.114,100,248,1,8/1/18 20:58,R_WCn0ziRfdEFQQZr,,,,,37.33110046,-92.88179779,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,3,,3,2,4,English_English_long,1,0,0,1,34,The description is very intriguing. Refreshing and delicious,0,0,1,41208392
8/1/18 21:00,8/1/18 21:02,0,72.230.170.156,100,153,1,8/1/18 21:02,R_1rHaIldStuJvrf6,,,,,43.22790527,-77.30940247,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,1600x900,4,1,,3,,1,1,2,English_English_short,1,0,0,0,16,good quality but looks a little cheap,0,0,1,83333225
8/1/18 21:05,8/1/18 21:05,0,206.207.225.112,100,48,1,8/1/18 21:05,R_6zEpqr7TBzh1cUV,,,,,32.23379517,-110.9499969,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.3,1366x768,3,1,,1,,2,1,3,French_French_short,0,1,0,0,4,f,1,1,1,15988053
8/1/18 21:15,8/1/18 21:22,0,182.65.104.120,100,462,1,8/1/18 21:22,R_11ZX4yQ6WkzkE0r,,,,,13.08329773,80.28329468,anonymous,EN,2,Firefox,61,Windows NT 10.0,1366x768,4,1,,3,,3,1,4,French_German_long,0,0,1,1,150,The description and the country from where it comes seems to be royal than the usual 15 dollar wines.,1,1,1,45215494
8/1/18 21:30,8/1/18 21:33,0,117.224.120.48,100,147,1,8/1/18 21:33,R_1lxC2sw03op4cHm,,,,,28.66670227,77.21670532,anonymous,EN,1,Chrome,68.0.3440.84,Windows NT 6.3,1366x768,1,2,Hindi,,1,4,1,4,French_English_long,0,0,0,1,24,Looks good and by the description it should taste nice too.,0,0,1,39577792
8/1/18 21:52,8/1/18 21:54,0,72.198.205.12,100,125,1,8/1/18 21:54,R_23fvyseytF2PA4A,,,,,41.29589844,-95.99909973,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,1366x768,1,1,,3,,3,1,3,French_French_long,0,1,0,1,70,I think this brand wine is very unique and different.,1,1,1,3747951
8/1/18 21:52,8/1/18 21:55,0,71.10.252.39,100,125,1,8/1/18 21:55,R_3p3BLIFb6JcIUIZ,,,,,42.06280518,-71.64369965,anonymous,EN,2,Firefox,61,Windows NT 10.0,1366x768,7,1,,3,,4,1,4,French_English_short,0,0,0,0,15,"red, dry, affordable",0,0,0,88970261
8/1/18 21:59,8/1/18 22:00,0,45.125.116.138,100,61,1,8/1/18 22:00,R_3KwSzowvalQCmn7,,,,,8.880599976,76.59170532,anonymous,EN,2,Firefox,61,Windows NT 6.1,1440x900,2,2,malayalam,,1,4,1,3,English_French_short,1,1,0,0,50,tastey,1,1,1,41720110
8/1/18 22:01,8/1/18 22:02,0,210.16.84.110,100,59,1,8/1/18 22:02,R_5w2QlJFv8QNsxvH,,,,,11.3500061,77.73330688,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1024x768,3,1,,2,,2,1,3,English_French_long,1,1,0,1,25,"Sweetness
",1,1,1,25539416
8/1/18 22:04,8/1/18 22:10,0,69.255.123.241,100,372,1,8/1/18 22:10,R_2v2eJpWkmkWhXI2,,,,,39.35549927,-77.47750092,anonymous,EN,1,Chrome,67.0.3396.99,Macintosh,1440x900,4,1,,3,,3,1,3,English_English_short,1,0,0,0,14,"92 out of 100 sounds like a great score but you can find wine ranging from $8 to $16 with that score. I would have said maybe the wine was $9-12, but the 129 reviews with the 5 out of 5 star reviews and the fact that it is 8 years old tells me that it must be a delightful wine to drink and probably worth a little more. This could be an unpretentious yet high quality wine for enjoying for its own sake, though the label is dreadfully boring and doesn't look like it seeks to be marketed towards younger people or enthusiasts.",0,0,1,25757185
8/1/18 22:13,8/1/18 22:14,0,210.16.84.110,100,53,1,8/1/18 22:14,R_28HVMpmIUIFxWap,,,,,11.3500061,77.73330688,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1024x768,2,1,,3,,4,1,4,French_German_short,0,0,1,0,100,BRAND,1,1,1,8555375
8/1/18 22:20,8/1/18 22:25,0,73.233.234.245,100,302,1,8/1/18 22:25,R_3hGSne70wVOwSDq,,,,,39.91929626,-75.41899872,anonymous,EN,1,Firefox,61,Windows NT 6.3,1280x720,5,1,,3,,4,1,4,French_German_long,0,0,1,1,20,"impressive, quietly dignified",0,0,1,2796691
8/1/18 22:26,8/1/18 22:27,0,210.16.84.110,100,42,1,8/1/18 22:27,R_3lzSPBkH1MluyVE,,,,,11.3500061,77.73330688,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1440x900,1,1,,1,,1,1,1,English_German_short,1,0,1,0,25,NICE DRINK,1,1,1,42935195
8/1/18 22:25,8/1/18 22:29,0,42.111.131.92,100,203,1,8/1/18 22:29,R_3EAcgbEXybTek4W,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,5,1,,3,,2,1,2,French_French_short,0,1,0,0,15,Nice taste.,0,0,1,97414008
8/1/18 22:28,8/1/18 22:29,0,24.56.230.150,100,115,1,8/1/18 22:29,R_3pl0RlrisgSQK84,,,,,47.58389282,-122.2994995,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1200,7,1,,3,,2,1,3,English_English_long,1,0,0,1,29.99,"Seems like a good cabernet sauvignon, has the characteristics that a cabernet should have.  92/100 is a good score.",0,1,1,82325831
8/1/18 22:26,8/1/18 22:30,0,27.5.105.93,100,227,1,8/1/18 22:30,R_2QGaLRr2fDaFSyF,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,67.0.3396.87,Windows NT 6.1,1366x768,1,1,,3,,4,1,4,English_German_long,1,0,1,1,45,Generally wine value is decided based on the number of years old. The description is silent about it.,1,1,1,35302682
8/1/18 22:29,8/1/18 22:31,0,66.229.215.117,100,142,1,8/1/18 22:31,R_TuvW3Qyy9cZulXz,,,,,26.10009766,-80.27230072,anonymous,EN,2,Safari iPad,11,iPad,768x1024,3,1,,3,,3,1,3,English_French_short,1,1,0,0,10,Seems like a decent brand. Looks typical.,0,0,1,12423928
8/1/18 22:31,8/1/18 22:33,0,104.48.130.9,100,129,1,8/1/18 22:33,R_cvEYxe6QCMzPzUJ,,,,,40.18319702,-82.99539948,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,4,1,,3,,3,1,3,French_German_short,0,0,1,0,20,"This looks like a nice wine. It is 8 years old and has a nice label.  I am not too fond of the top font, which honestly makes it look a little cheaper. The font the year bottled was in looks very nice though.",0,0,1,3315262
8/1/18 22:31,8/1/18 22:40,0,59.92.81.125,100,527,1,8/1/18 22:40,R_31Xa5SEZjZJIXKY,,,,,10.77250671,76.65139771,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1093x615,4,1,,3,,2,1,3,French_English_long,0,0,0,1,17.97,"the most popular red wine with a big bold taste

Cabernet Sauvignon is sometimes referred to as the “king” of red grapes.",1,1,1,53031880
8/1/18 22:37,8/1/18 22:40,0,198.204.218.241,100,200,1,8/1/18 22:40,R_sUrf8NT6d4S2oox,,,,,39.18659973,-121.2010956,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,2,1,,3,,2,2,3,English_German_short,1,0,1,0,20,it looks good,0,1,1,27837115
8/1/18 22:42,8/1/18 22:46,0,75.183.92.49,100,247,1,8/1/18 22:46,R_3M5aoJjk5duL7l9,,,,,36.04130554,-79.60639954,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.3,1366x768,4,1,,3,,3,1,3,English_German_long,1,0,1,1,15,looks tasty and affordable,1,1,1,4483530
8/1/18 22:50,8/1/18 22:51,0,71.8.17.20,100,108,1,8/1/18 22:51,R_1eCRq9JA9A3Bho4,,,,,33.92379761,-85.59799957,anonymous,EN,1,Edge,17.17134,Windows NT 10.0,1821x1024,1,1,,3,,3,2,3,French_German_long,0,0,1,1,60,Probably a decent wine of moderate quality ,0,1,1,56019396
8/1/18 22:50,8/1/18 22:51,0,108.243.20.180,100,101,1,8/1/18 22:51,R_2fBgM5ItrQGoO1h,,,,,42.93139648,-85.64969635,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1440x900,1,1,,3,,4,2,4,English_English_short,1,0,0,0,45,its popular and has good rateings.made in the usa ,0,0,0,50317023
8/1/18 23:00,8/1/18 23:01,0,71.218.51.96,100,78,1,8/1/18 23:01,R_31mlgXCGBwgHhp9,,,,,40.01530457,-105.1075974,anonymous,EN,2,Chrome,67.0.3396.99,CrOS x86_64 10575.58.0,1366x768,6,1,,3,,2,1,2,French_English_short,0,0,0,0,10,I think this looks like a good wine. I would purchase this.,0,0,1,38468285
8/1/18 23:05,8/1/18 23:07,0,70.170.17.115,100,81,1,8/1/18 23:07,R_1oIplTEBwGqH7Iw,,,,,36.03120422,-115.0738983,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,6,1,,3,,4,1,4,English_English_long,1,0,0,1,11.99,This wine seems pretty average. Nothing special about it. ,0,0,1,18067415
8/1/18 23:21,8/1/18 23:23,0,137.97.133.95,100,98,1,8/1/18 23:23,R_2CdMhD0jgQb7t10,,,,,9.983306885,76.28329468,anonymous,EN,1,Firefox,61,Windows NT 6.1,1366x768,1,1,,3,,2,1,1,French_French_short,0,1,0,0,100,bottle design,1,1,1,37153200
8/1/18 23:30,8/1/18 23:31,0,113.199.150.141,100,64,1,8/1/18 23:31,R_2qk0ziIX6k9VEiN,,,,,28,84,anonymous,EN,1,Chrome,67.0.3396.87,Windows NT 10.0,1366x768,3,1,,3,,2,1,2,French_French_long,0,1,0,1,50,good,1,1,1,96367545
8/1/18 0:18,8/1/18 23:33,0,117.213.39.13,100,83704,1,8/1/18 23:33,R_3CEpopbT4OlLZxg,,,,,8.193893433,77.43139648,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1536x864,1,2,TAMIL,,1,3,1,3,French_English_short,0,0,0,0,30,,1,1,1,89891555
8/1/18 23:32,8/1/18 23:34,0,45.51.72.217,100,83,1,8/1/18 23:34,R_1Nlj1E9lWjjrKb2,,,,,33.92689514,-117.8611984,anonymous,EN,2,Chrome,68.0.3440.75,Windows NT 10.0,1920x1080,1,1,,3,,4,2,4,French_English_long,0,0,0,1,20,Probably tastes pretty good. ,0,0,1,99440007
