StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Male,Q3_Browser,Q3_Version,Q3_Operating System,Q3_Resolution,Household_Income,English_as_primary,Primary_Language_Non_English,Other_Language_Spoken,Other_Language_Spoken(non_english_primary),Drink_Frequency,Cab_Preference,Purchase_Frequency,Guess_the_Cost,Comment,Purchase_50,Purchase_35,Purchase_20,Milk_Cost,MTurkCode,Track,US_Origin,French_Purchasing_Page,German_Purchasing_Page,Long_Description
43313.47519,43313.47647,0,108.195.72.72,100,111,1,43313.47647,R_1N22DVdbTn3oJJr,,,,,32.96029663,-96.83000183,anonymous,EN,1,Safari,11.1.2,Macintosh,1440x900,7,1,,3,,3,1,3,25,medium quality,0,0,1,,6957945,English_German_long,1,0,1,1
43313.47876,43313.48008,0,74.214.35.215,100,113,1,43313.48008,R_3kzkAE5EHrmagFx,,,,,40.83659363,-75.58830261,anonymous,EN,2,Chrome,67.0.3396.99,Macintosh,1920x1080,3,1,,3,,2,1,3,35,Sophisticated great tasting,1,1,1,,63496235,French_French_short,0,1,0,0
43313.48141,43313.4835,0,98.208.81.91,100,180,1,43313.48351,R_1LHex2UR80j6H4U,,,,,39.0579071,-121.615799,anonymous,EN,2,Safari,11.1.2,Macintosh,1280x800,3,1,,3,,4,2,3,20,I like the packaging and it seems to come from Germany. ,1,1,1,,8716153,French_German_short,0,0,1,0
43313.48737,43313.48949,0,180.191.103.254,100,182,1,43313.48949,R_1Hq7YixCSXcbOHd,,,,,14.5500946,121.0360107,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1280x720,3,1,,3,,3,1,3,40,"It looks good and very well distilled, think it has a nice taste.",1,1,1,,30401253,English_French_short,1,1,0,0
43313.48833,43313.48991,0,157.51.96.117,100,136,1,43313.48992,R_2lYWBIoRB8Z6qYh,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1280x800,1,1,,1,,2,1,2,30,taste,1,1,1,,35134152,English_German_short,1,0,1,0
43313.49154,43313.49257,0,108.198.20.33,100,89,1,43313.49258,R_XFJVm5OocaFKPUB,,,,,34.06689453,-118.3108978,anonymous,EN,2,Safari,11.1.2,Macintosh,2048x1152,4,1,,3,,2,1,2,40,Dry red wine is a perfect match for any meals! Steaks!!!,1,1,1,,25799338,English_English_short,1,0,0,0
43313.49212,43313.49316,0,148.0.12.151,100,90,1,43313.49316,R_1oniBtWB7d9nE2q,,,,,18.46670532,-69.90000153,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1280x1024,3,1,,3,,2,1,2,5,ENTRY LEVEL WINE,0,0,0,,50249907,English_English_long,1,0,0,1
43313.4938,43313.49634,0,80.231.29.53,100,219,1,43313.49634,R_1HjKHe3xqLUdP05,,,,,52.41670227,-1.550003052,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1536x864,1,1,,3,,2,1,3,23,The wine is really awesome to drink which gives a relaxed mood.,1,1,1,,45859662,English_French_long,1,1,0,1
43313.49551,43313.49708,0,73.152.91.100,100,135,1,43313.49708,R_1Kg1VehZxaOXOBE,,,,,39.14920044,-78.27799988,anonymous,EN,2,Chrome,67.0.3396.99,Macintosh,1920x1080,5,1,,3,,2,1,2,19,A high score; great reviews and a good country of origin,0,1,1,,33418494,French_English_short,0,0,0,0
43313.49767,43313.49932,0,199.87.130.129,100,142,1,43313.49933,R_3EZ2wG5BIcyVJh0,,,,,37.54060364,-77.43160248,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1680x888,4,1,,3,,3,1,3,35,"It looks that mixes a lot of aromas, mainly sweet ones. The name  does not look french at all though.",0,1,1,,85410430,French_English_long,0,0,0,1
43313.49953,43313.50064,0,76.20.232.108,100,96,1,43313.50065,R_3PEVsj6V8rQECZw,,,,,34.22810364,-84.1780014,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,6,1,,3,,2,1,2,19,upscale worth a try.  ,0,0,0,,80905759,French_French_long,0,1,0,1
43313.50044,43313.50252,0,24.59.42.240,100,179,1,43313.50252,R_2al92XWR3LUmFiI,,,,,42.61779785,-76.19259644,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,1,1,,3,,5,,5,15,it sounds good - not being a wine drinker i might try this one - am wondering from the description what is blue fruit,0,0,0,,74418879,French_English_long,0,0,0,1
43313.50598,43313.5072,0,174.232.136.60,100,104,1,43313.5072,R_3nJ0H4rY6cWTNxC,,,,,41.02319336,-81.62799835,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,5,1,,3,,3,1,4,30,"It's odd the label is ""fancy"" except for the name, which is in an informal font. ",0,0,1,,96479208,French_French_short,0,1,0,0
43313.50655,43313.50788,0,24.162.210.196,100,115,1,43313.50789,R_3hb7HGOPpozx1lN,,,,,31.71110535,-106.3261032,anonymous,EN,1,Chrome,67.0.3396.87,Android 5.1.1,600x1024,4,1,,3,,2,1,2,12,Looks classy and sophisticated.,0,0,1,,56619997,English_German_long,1,0,1,1
43313.5076,43313.50876,0,192.222.18.69,100,99,1,43313.50876,R_2aBzpeeDJ6LizD3,,,,,32.26800537,-83.5266037,anonymous,EN,2,Firefox,61,Windows NT 10.0,1600x900,5,1,,3,,3,1,3,12,It looks like it would be delicious and have a lot of flavor.,0,0,1,,54345489,English_German_short,1,0,1,0
43313.50941,43313.51052,0,74.91.15.18,100,95,1,43313.51052,R_2YbuPfGaZV7pUcL,,,,,40.76939392,-73.96089935,anonymous,EN,2,Chrome,68.0.3440.84,Windows NT 10.0,1920x1080,5,1,,3,,3,1,3,23,It is popular - but design of the bottle doesn't make it look like a well established company.  ,0,0,1,,40820799,English_English_short,1,0,0,0
43313.50997,43313.51123,0,208.89.33.79,100,109,1,43313.51123,R_1Lp1Yzrj1dhoHGZ,,,,,40.40499878,-79.97409821,anonymous,EN,2,Chrome,67.0.3396.62,Windows NT 10.0,1600x900,1,1,,3,,4,1,4,12,"Full-flavored, rich, some sweetness, fancy, expensive.",0,0,0,,65237972,French_German_long,0,0,1,1
43313.51013,43313.5113,0,68.81.42.79,100,100,1,43313.5113,R_24qiquW5vfEVsxV,,,,,40.27009583,-75.40399933,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,1366x768,6,1,,3,,5,,5,15,This wine has an attractive rating so is probably very good.,0,0,0,,47162711,English_English_long,1,0,0,1
43313.51148,43313.51329,0,47.23.42.210,100,155,1,43313.5133,R_12bcQyQRHNjyYsq,,,,,40.79389954,-73.686203,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1440x900,3,1,,3,,2,2,3,8,"Simple bottle and plain. 

",0,0,0,,46673161,French_English_short,0,0,0,0
43313.51213,43313.51414,0,173.63.33.33,100,173,1,43313.51414,R_12RAFHGaOooT6xe,,,,,40.90229797,-74.06150055,anonymous,EN,2,Chrome,68.0.3440.75,Windows NT 10.0,1366x768,6,1,,3,,3,1,3,21,A nice everyday wine.  Not too fancy or expensive.  Not to flashy. Rated well.,0,1,1,,90619772,English_French_short,1,1,0,0
43313.51262,43313.51424,0,159.53.174.144,100,140,1,43313.51424,R_27xrXiw8X6QoK4A,,,,,40.65010071,-73.94960022,anonymous,EN,1,Chrome,51.0.2704.79,Windows NT 6.1,1920x1080,6,1,,2,,3,1,3,24,It seems like a standard wine but nothing special.,0,1,1,,9311935,French_French_long,0,1,0,1
43313.51368,43313.5147,0,128.42.37.238,100,87,1,43313.5147,R_3M4CynnsJjq1Ajt,,,,,29.71760559,-95.41880035,anonymous,EN,1,Chrome,65.0.3325.162,Windows NT 6.1,1344x840,5,1,,3,,3,1,3,29.99,It just seems like an average red that I would find at my local wine shop.,0,1,1,,18315336,English_French_long,1,1,0,1
43313.51635,43313.51726,0,49.33.219.131,100,78,1,43313.51726,R_pgzKvTHxbP3BKIp,,,,,18.9750061,72.82580566,anonymous,EN,1,Chrome,68.0.3440.70,Android 6.0,360x640,4,2,Hindi,,1,2,1,2,150,Delicious ,1,1,1,,1854732,English_English_long,1,0,0,1
43313.51586,43313.51744,0,76.243.113.111,100,136,1,43313.51744,R_2DP08psBWWC08hv,,,,,41.58889771,-81.54530334,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,3,,1,1,1,20,"My impression of the wine is that it is high quality, great tasting and a very chic wine that is perfect for  formal dinner.",1,1,1,,69011000,French_German_short,0,0,1,0
43313.51826,43313.5201,0,98.165.247.17,100,159,1,43313.5201,R_1EjjhG7XhnAzjS4,,,,,33.62379456,-112.0511017,anonymous,EN,2,Chrome,68.0.3440.75,Macintosh,1280x800,3,1,,3,,2,1,2,13.99,Simple label. Nothing different from other wines. Would have to read back label ,0,0,1,,50660224,English_German_short,1,0,1,0
43313.52065,43313.52229,0,157.47.21.180,100,141,1,43313.5223,R_pKIY0obNiB71g9H,,,,,17.37530518,78.47439575,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,4,1,,1,,2,1,3,20,no all the things are very happy,1,1,1,,38282604,English_German_long,1,0,1,1
43313.52078,43313.52255,0,47.132.192.6,100,153,1,43313.52256,R_3QYkyQIuTgkvZU1,,,,,37.00579834,-76.66560364,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,2560x1440,6,1,,3,,4,1,4,150,Since this is the top wine of the year my impression of this wine is very good.  I would imagine since it is the top wine of the year it taste very good. The reviews are good and the labeling of the bottle looks nice very.,1,1,1,,63107515,French_English_short,0,0,0,0
43313.52274,43313.52368,0,97.120.74.196,100,80,1,43313.52368,R_ULpkc2xEs0YHnvr,,,,,45.4763031,-122.6408005,anonymous,EN,2,Firefox,61,Windows NT 10.0,1600x1200,4,1,,3,,5,,5,35,"It made wine of the year, so someone likes it.",0,0,0,,20590539,French_French_short,0,1,0,0
43313.52248,43313.52394,0,207.172.209.88,100,126,1,43313.52395,R_3Hka3PVxWbOVjPx,,,,,42.34840393,-71.15509796,anonymous,EN,2,Chrome,67.0.3396.87,Macintosh,1440x900,3,1,,3,,3,1,4,18,it's a little overpriced for something I've never heard of,0,0,0,,80262500,French_German_short,0,0,1,0
43313.52641,43313.52716,0,67.52.214.50,100,65,1,43313.52716,R_3006KOIeq0YIW8f,,,,,43.76849365,-88.01609802,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,4,1,,3,,3,1,3,15,"not sure, dont speak french",0,0,1,,93404779,English_French_short,1,1,0,0
43313.52984,43313.53074,0,73.173.12.221,100,77,1,43313.53074,R_3ey8wk9sVau65M0,,,,,39.05099487,-76.72850037,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1920x1200,3,1,,3,,3,2,4,19,It looks like a nice bottle of red wine with good reviews.,0,0,1,,99746632,French_German_long,0,0,1,1
43313.52953,43313.53119,0,99.9.13.18,100,144,1,43313.53119,R_3Gf6BkMLPgD6az0,,,,,33.08560181,-96.6115036,anonymous,EN,2,Chrome,68.0.3440.75,Windows NT 10.0,1366x768,6,1,,3,,1,1,2,50,This seems like a nice wine but I tend to gravitate to lower priced wines from Chile.  I probably would not spend the money on it.,0,0,1,,31051904,French_English_long,0,0,0,1
43313.52988,43313.53235,0,68.195.129.105,100,213,1,43313.53236,R_oZaIK2NadH9Xw9r,,,,,40.81629944,-73.86209869,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1600x900,5,1,,3,,1,1,2,27,"Sounds delicious, mocha, roasted blue fruits, plums cherry spice sounds like something that I can drink regularly. ",1,1,1,,60550101,English_French_long,1,1,0,1
43313.53171,43313.53245,0,65.129.87.161,100,64,1,43313.53245,R_1dn6VjILCbCEUpp,,,,,43.54690552,-116.2913055,anonymous,EN,2,Chrome,67.0.3396.99,Macintosh,2560x1440,1,1,,3,,2,1,3,15,Classy,0,0,0,,3006397,English_English_short,1,0,0,0
43313.5333,43313.53448,0,152.1.177.57,100,101,1,43313.53448,R_3oGSHtWNYbKuJru,,,,,35.74630737,-78.72389984,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1152x864,4,1,,1,,4,2,5,65,"It would be dry and bitter and hard to drink. It appears to be made in France, so it would probably be pretty decent if you liked this kind of wine.",0,0,0,,5936416,French_German_short,0,0,1,0
43313.53409,43313.53477,0,47.220.161.199,100,59,1,43313.53478,R_sj8nDj400oHgzUl,,,,,30.44160461,-97.59860229,anonymous,EN,1,Firefox,61,Windows NT 6.1,1440x900,5,1,,3,,5,,5,20,I don't drink wine,0,0,0,,947110,English_German_short,1,0,1,0
43313.53631,43313.53752,0,199.15.128.254,100,104,1,43313.53753,R_3PoAIvxeRYKh9Ro,,,,,41.87759399,-87.62719727,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,2,1,,3,,3,2,4,12,It does not look very fancy but it doesn't look as cheap as some other wines,0,0,0,,10886877,English_French_short,1,1,0,0
43313.5394,43313.54052,0,71.86.2.133,100,96,1,43313.54052,R_2qpYNlYXqCmegYX,,,,,38.70629883,-90.66840363,anonymous,EN,1,Chrome,67.0.3396.99,CrOS x86_64 10575.58.0,1366x768,2,1,,3,,3,1,3,35,seems like a well reviewed wine. It's a top wine of the year so it seems really good,0,1,1,,36789998,English_English_short,1,0,0,0
43313.54087,43313.54258,0,78.60.176.181,100,147,1,43313.54258,R_3nuXe1Ede9xS5Ot,,,,,55.81669617,23.53329468,anonymous,EN,2,Firefox,52,Windows NT 6.1,1366x768,2,2,Lithuanian,,1,3,1,4,15,"Middle range, not too fancy or expensive.",0,0,1,,45280605,French_English_short,0,0,0,0
43313.54256,43313.54328,0,199.255.161.20,100,61,1,43313.54328,R_TaQEUjWdEds9bAB,,,,,38.48139954,-92.12729645,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,5,1,,3,,3,1,3,20,It is a typical wine,0,1,1,,93350956,French_German_long,0,0,1,1
43313.54456,43313.54525,0,75.39.85.140,100,59,1,43313.54525,R_1CxNUAXMmFzO0rJ,,,,,41.36700439,-81.86470032,anonymous,EN,1,Chrome,67.0.3396.99,Macintosh,1440x900,3,1,,3,,1,2,3,20,Seems average,0,0,1,,81607474,French_French_long,0,1,0,1
43313.53365,43313.54593,0,123.201.52.252,100,1060,1,43313.54594,R_3e4ejkNYTxMFp1w,,,,,18.53329468,73.86669922,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,3,1,,3,,2,1,2,15,a regular dry red wine,0,0,1,,26972644,French_French_short,0,1,0,0
43313.5491,43313.55024,0,200.44.90.134,100,98,1,43313.55024,R_2gCw2a6SOJoKVzj,,,,,10.63169861,-71.64060211,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.2,1366x768,2,1,,3,,2,1,2,25,classy enough to drink it all in one night,0,1,1,,89366665,English_German_long,1,0,1,1
43313.54894,43313.55111,0,107.150.30.164,100,187,1,43313.55111,R_8lcvgegQCvC3VU5,,,,,33.7480011,-84.38580322,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,5,1,,3,,1,1,1,65,"This is good for the body.
",1,1,1,,87549709,French_English_long,0,0,0,1
43313.5511,43313.55208,0,173.80.26.47,100,85,1,43313.55209,R_3qxNyX3IuISulua,,,,,37.81640625,-81.23290253,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,1366x768,4,1,,3,,5,,5,50,It looks like it would be of good quality,0,0,0,,47213822,English_French_long,1,1,0,1
43313.55081,43313.55244,0,65.112.8.76,100,140,1,43313.55245,R_3dKAwmBt6Wv4C0j,,,,,42.38000488,-71.13289642,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,3,,3,2,4,30,The description is well written and makes the wine sound really good,0,1,1,,98364706,English_English_long,1,0,0,1
43313.55306,43313.55385,0,99.1.33.116,100,68,1,43313.55385,R_2Xd6wSq7VNqP0sl,,,,,34.13299561,-84.30049896,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1280x720,4,1,,3,,2,1,2,15,seems like a standard cab sav,0,0,0,,97384952,French_French_short,0,1,0,0
43313.55928,43313.56178,0,67.142.96.77,100,216,1,43313.56179,R_1QhXH0ImrImgWdK,,,,,37.75100708,-97.8219986,anonymous,EN,2,Safari,11.1.1,Macintosh,1440x900,5,1,,3,,3,1,3,12,"It is an American sweet wine, and I don't recognize the label, so it is probably a small vineyard. It gets 5 starts so it is probably a better wine.",0,0,1,,53182581,English_German_long,1,0,1,1
43313.56389,43313.56525,0,64.132.15.66,100,117,1,43313.56527,R_1eQnQ4aXgrb0UGt,,,,,32.76730347,-96.77760315,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1536x864,5,1,,3,,3,1,5,55,"My impression is that is an average wine but not an extraordinary wine, but the price would likely be marked higher due to being online. ",0,0,0,,34238511,French_German_long,0,0,1,1
43313.56328,43313.56539,0,73.232.74.60,100,182,1,43313.56539,R_038HHpbBbkAfE9b,,,,,29.58779907,-95.22409821,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1920x1080,2,1,,3,,2,2,3,25,It doesn't look that expense for a bottle of wine,0,1,1,,85533736,English_French_long,1,1,0,1
43313.56553,43313.56693,0,63.161.116.194,100,120,1,43313.56693,R_3IWuGJcxyH7Enbr,,,,,40.64509583,-73.94499969,anonymous,EN,1,Chrome,68.0.3440.75,Windows NT 6.1,1280x1024,6,1,,3,,3,1,3,20,"It appears to be a mid-range bottle of wine; I believe it is good, but lacks the qualities of a more expensive and robust wine. I would feel comfortable paying 20 dollars for this bottle.",0,1,1,,91106294,French_German_short,0,0,1,0
43313.56731,43313.56861,0,190.150.85.16,100,111,1,43313.56861,R_3HF7xSjxg4UdluU,,,,,13.67689514,-89.27970123,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,2,2,Spanish,,1,3,1,3,20,It looks like a good wine but nothing spectacular,0,0,1,,51729227,English_English_short,1,0,0,0
43313.56904,43313.57091,0,142.160.75.196,100,161,1,43313.57091,R_3phxJPMjaJ2Vg2p,,,,,49.52580261,-96.68450165,anonymous,EN,2,MSIE,11,Windows NT 6.3,1366x768,3,1,,3,,2,1,2,12.99,The label looks clean and simple. Elegant,0,0,1,,50172418,French_English_short,0,0,0,0
43313.57043,43313.5723,0,173.56.92.11,100,161,1,43313.5723,R_1juI1a7y9GP9YlY,,,,,40.70050049,-73.83450317,anonymous,EN,2,Chrome,68.0.3440.75,Macintosh,3440x1440,5,1,,3,,2,1,2,30,Full bodied high quality wine ,0,1,1,,69211501,English_French_short,1,1,0,0
43313.57228,43313.57332,0,75.143.141.3,100,90,1,43313.57333,R_12sTh2Ja8vwX3uU,,,,,45.67990112,-89.34600067,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,3,1,,3,,2,2,3,8,Decent wine,0,0,0,,68473390,English_English_long,1,0,0,1
43313.57221,43313.57337,0,76.91.161.66,100,100,1,43313.57338,R_3szQiXI90OxJ7ct,,,,,33.813797,-117.7985992,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,3,,2,1,2,18.5,No impression made one way or the other,0,0,1,,31564045,English_German_short,1,0,1,0
43313.57281,43313.57384,0,73.252.48.164,100,88,1,43313.57385,R_2B3xeSRmPFpVCCw,,,,,32.59790039,-92.02349854,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1536x864,2,1,,3,,3,2,3,25,It has good reviews and probably is a good choice for those who enjoy that type of wine.,0,0,0,,67212957,French_French_long,0,1,0,1
43313.57009,43313.57412,0,86.169.31.212,100,347,1,43313.57412,R_1jvqw9emSWKhduX,,,,,57.47909546,-4.223999023,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,2,1,,3,,4,2,4,7,The bottle itself looks looks attractive with a tasteful not overly complex label. The wine description lends itself well to my imaginary taste buds.,0,0,1,,83993354,French_English_long,0,0,0,1
43313.57579,43313.57769,0,24.40.129.51,100,163,1,43313.57769,R_9RDgGd67KQq7F3r,,,,,36.03779602,-78.9858017,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1600x900,3,1,,3,,2,1,3,45,"So, by the description, the chocolate and fruit taste sounds appealing. It has high reviews and it does look appealing overall (bottle, label and the description is very good)",1,1,1,,49381667,English_French_long,1,1,0,1
43313.57722,43313.57848,0,199.19.252.72,100,109,1,43313.5785,R_qC4WgkLMMJZGJZ7,,,,,33.01980591,-96.69889832,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1440x900,6,1,,3,,3,1,4,15,Nothing in particular stands out about it.  It looks like a bottle of wine from the grocery store.,0,0,1,,48528026,English_French_short,1,1,0,0
43313.57733,43313.58027,0,142.196.83.21,100,253,1,43313.58027,R_1q4dun0hvdlRWJt,,,,,28.83009338,-81.36180115,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,6,1,,3,,4,2,4,15,THIS LOOKS LIKE A HIGH END WINE,0,0,1,,91280864,French_German_short,0,0,1,0
43313.57973,43313.58056,0,71.105.40.43,100,70,1,43313.58056,R_3GiyplXb2LRVI44,,,,,40.68089294,-73.98049927,anonymous,EN,1,Safari,11.1.2,Macintosh,1280x800,7,1,,3,,3,1,3,19,"Decent, readily available ",1,1,1,,2188029,English_German_long,1,0,1,1
43313.58183,43313.58237,0,146.23.30.234,100,47,1,43313.58237,R_1FfiGgafnMvosOT,,,,,29.74819946,-95.49089813,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1920x1200,4,1,,3,,2,1,3,34,decent,0,1,1,,37048871,French_German_long,0,0,1,1
43313.58188,43313.5837,0,50.122.205.160,100,158,1,43313.5837,R_2Ep08xhJfQbp4qC,,,,,43.85090637,-74.06580353,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1360x768,1,1,,3,,2,2,4,20,Ok I don't like dry wine,0,0,1,,61034759,French_English_short,0,0,0,0
43313.58108,43313.58447,0,192.241.245.246,100,292,1,43313.58447,R_sSZtwBnVlYihFbX,,,,,40.72140503,-74.00520325,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.3,1366x768,7,2,spanish,,1,2,1,3,10,I heard about it but have not tried it yet. A friend of mine liked it and told me to try it one day.,0,0,1,,5255441,French_French_short,0,1,0,0
43313.58618,43313.58814,0,68.186.101.231,100,169,1,43313.58814,R_3ef4TceHn60qeqn,,,,,46.97900391,-120.4702988,anonymous,EN,1,Firefox,61,Macintosh,2560x1440,5,1,,3,,4,1,4,10,seems like something I would like,0,0,0,,20066811,English_English_long,1,0,0,1
43313.58679,43313.58844,0,74.132.147.224,100,141,1,43313.58844,R_1KxSMmRVjkX1G81,,,,,38.43699646,-85.41329956,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,4,1,,3,,1,1,2,20,"It appears to have good reviews, so I would think it's a good wine.  ",0,0,1,,1076363,English_German_short,1,0,1,0
43313.59146,43313.59287,0,122.165.172.15,100,121,1,43313.59287,R_CeQ1YIxN1WcNLsB,,,,,9.933303833,78.11669922,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,1,2,Tamil,,1,3,2,3,50,It is looks tremendous. I want to drink it.,1,1,1,,58127402,English_English_short,1,0,0,0
43313.5926,43313.59348,0,131.93.135.208,100,75,1,43313.59348,R_22yx2iGbevv2gne,,,,,46.4822998,-90.15399933,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,4,1,,3,,3,2,3,22,It's a little too fancy for my taste.,0,0,0,,86580477,French_English_long,0,0,0,1
43313.5967,43313.59755,0,23.123.107.108,100,72,1,43313.59755,R_1It1kO989yM2HyF,,,,,29.63130188,-82.58139801,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,3,,4,1,3,10,basic label.  uninspiring.,0,0,0,,29920008,English_French_short,1,1,0,0
43313.59465,43313.59763,0,190.124.31.72,100,257,1,43313.59764,R_3Enz8ioz2wUNVaZ,,,,,9.983306885,-72.03330231,anonymous,EN,1,Chrome,68.0.3440.84,Windows NT 6.1,1024x600,5,1,,1,,3,2,3,2,"it is seen that it is of good quality and economical
",0,1,1,,46389800,French_English_long,0,0,0,1
43313.59688,43313.5992,0,73.246.209.88,100,201,1,43313.59921,R_tGR8vigIKE75e9P,,,,,41.87249756,-87.78929901,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1360x768,3,1,,3,,3,1,4,30,Likely to be high quality given my what I've heard of the company and where the wine is produced,0,1,1,,68513833,French_French_short,0,1,0,0
43313.5992,43313.60291,0,45.55.49.75,100,319,1,43313.60291,R_3CT1O4xHamgkD6U,,,,,37.77490234,-122.4194031,anonymous,EN,1,Chrome,68.0.3440.84,Windows NT 6.1,1024x600,3,1,,2,,3,1,3,10,"It is a wine with a good presence and very good taste in addition to a magnificent presentation
",1,1,1,,58495501,French_English_short,0,0,0,0
43313.6066,43313.60833,0,172.56.10.128,100,149,1,43313.60833,R_2S1wURLZWenJWFc,,,,,42.42680359,-83.1934967,anonymous,EN,1,Chrome,67.0.3396.87,Android 7.1.1,360x640,4,1,,3,,2,1,3,18,Good,0,0,1,,4412155,English_German_short,1,0,1,0
43313.61779,43313.61852,0,71.80.231.19,100,62,1,43313.61852,R_2SeFKNlNPX0JECw,,,,,37.06919861,-121.5567017,anonymous,EN,2,Chrome,67.0.3396.87,Windows NT 10.0,1366x768,4,1,,3,,2,1,2,25,very nice,1,1,1,,87173657,French_German_long,0,0,1,1
43313.62189,43313.62319,0,165.124.145.59,100,113,1,43313.62321,R_0qS1sUTIgOE3wE9,,,,,42.05859375,-87.68450165,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1280x720,5,1,,3,,3,1,3,20,"Good, red, aged nicely",0,1,1,,19554894,French_German_short,0,0,1,0
43313.62391,43313.62464,0,72.92.158.206,100,62,1,43313.62465,R_oY6QVZdQcDJcdLX,,,,,43.6947937,-70.29049683,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,3,1,,3,,4,2,4,8.99,I dont know.,0,0,0,,48592316,French_French_long,0,1,0,1
43313.62586,43313.63029,0,162.200.41.135,100,382,1,43313.63029,R_1mO9V7W7b1hv8JK,,,,,43.01159668,-83.65779877,anonymous,EN,2,Chrome,67.0.3396.99,Macintosh,1280x800,2,1,,3,,2,1,2,40,"It's ten years old, probably an indie brand based off the font used on the bottle. Doesn't scream vintage or even old world...",1,1,1,,98984600,English_German_long,1,0,1,1
43313.63134,43313.63216,0,73.31.56.72,100,71,1,43313.63216,R_2P1qEWLzZSDKumJ,,,,,37.29420471,-81.18319702,anonymous,EN,2,Firefox,57,Windows NT 10.0,1440x960,2,1,,3,,3,2,4,25,positive ,0,0,1,,78206213,English_English_long,1,0,0,1
43313.63052,43313.6322,0,73.142.22.16,100,144,1,43313.6322,R_bJaY6JQabv01HfX,,,,,41.87409973,-70.75509644,anonymous,EN,2,Firefox,61,Windows NT 10.0,1536x864,4,1,,3,,3,1,3,18,"I think this would be an enjoyable, pleasant-tasting wine. I think it could be savored alone or with a meal.",0,0,1,,78060707,English_English_short,1,0,0,0
43313.63771,43313.63872,0,190.124.31.71,100,86,1,43313.63872,R_25HOfQFxjsOJH2n,,,,,9.983306885,-72.03330231,anonymous,EN,2,Chrome,68.0.3440.75,Windows NT 6.1,1440x900,4,1,,3,,2,1,2,50,very nice,1,1,1,,79318238,English_French_long,1,1,0,1
